row,col,model,formula,mse,rmse,mae,r2
7,10,3元多项式,y = 0.024284×x³ + -1.282146×x² + 22.626462×x + 40.390021,0.039541,0.198850,0.165566,0.999983
7,11,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,11,幂函数,y = 68.443457 × x^0.379191,3.614134,1.901088,1.609852,0.998468
7,11,对数函数,y = 16.030472 + 68.306199 × ln(x),5.812539,2.410921,2.037969,0.997537
7,11,指数函数,y = 112.077320 × e^(0.025576×x),71.373699,8.448296,6.687526,0.969750
7,11,3元多项式,y = 0.025649×x³ + -1.338761×x² + 23.116765×x + 40.620310,0.035272,0.187809,0.156223,0.999985
7,12,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,12,幂函数,y = 69.229539 × x^0.377784,3.580578,1.892241,1.600907,0.998482
7,12,对数函数,y = 18.098377 + 68.047408 × ln(x),5.867956,2.422386,2.052510,0.997513
7,12,指数函数,y = 112.199214 × e^(0.025987×x),71.620330,8.462880,6.699566,0.969646
7,12,3元多项式,y = 0.026420×x³ + -1.359655×x² + 23.251358×x + 41.751541,0.034776,0.186483,0.155382,0.999985
7,13,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,13,幂函数,y = 68.803665 × x^0.378709,3.396880,1.843063,1.557139,0.998560
7,13,对数函数,y = 17.051611 + 68.183314 × ln(x),6.198919,2.489763,2.119895,0.997373
7,13,指数函数,y = 112.112957 × e^(0.025812×x),71.205480,8.438334,6.682114,0.969821
7,13,3元多项式,y = 0.023720×x³ + -1.247801×x² + 22.249351×x + 43.525796,0.033016,0.181704,0.152085,0.999986
7,14,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,14,幂函数,y = 69.213825 × x^0.378199,3.326535,1.823879,1.537104,0.998590
7,14,对数函数,y = 18.147680 + 68.079064 × ln(x),6.344718,2.518872,2.152502,0.997311
7,14,指数函数,y = 112.156087 × e^(0.026087×x),71.258571,8.441479,6.685517,0.969799
7,14,3元多项式,y = 0.022580×x³ + -1.192831×x² + 21.755715×x + 45.472145,0.029208,0.170902,0.143585,0.999988
7,15,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,15,幂函数,y = 69.347888 × x^0.377027,3.376310,1.837474,1.546833,0.998569
7,15,对数函数,y = 18.477179 + 67.877036 × ln(x),6.244997,2.498999,2.138030,0.997353
7,15,指数函数,y = 112.260138 × e^(0.025910×x),71.571719,8.460007,6.699385,0.969666
7,15,3元多项式,y = 0.022443×x³ + -1.189969×x² + 21.718956×x + 45.606608,0.027484,0.165784,0.139105,0.999988
7,16,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,16,幂函数,y = 70.550079 × x^0.373109,3.696507,1.922630,1.618009,0.998433
7,16,对数函数,y = 21.459526 + 67.225519 × ln(x),5.657166,2.378480,2.031606,0.997602
7,16,指数函数,y = 112.612688 × e^(0.026056×x),72.843692,8.534852,6.755357,0.969127
7,16,3元多项式,y = 0.024934×x³ + -1.292375×x² + 22.622611×x + 45.037227,0.024873,0.157713,0.132150,0.999989
7,17,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,17,幂函数,y = 71.299573 × x^0.372248,3.782463,1.944856,1.638233,0.998397
7,17,对数函数,y = 23.333630 + 67.085087 × ln(x),5.492455,2.343599,1.999930,0.997672
7,17,指数函数,y = 112.689858 × e^(0.026569×x),73.114934,8.550727,6.765813,0.969012
7,17,3元多项式,y = 0.027962×x³ + -1.406463×x² + 23.591207×x + 44.141241,0.023148,0.152145,0.126922,0.999990
7,18,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,18,幂函数,y = 71.188649 × x^0.374896,3.609202,1.899790,1.599783,0.998470
7,18,对数函数,y = 23.108282 + 67.535284 × ln(x),5.763925,2.400818,2.055348,0.997557
7,18,指数函数,y = 112.453108 × e^(0.027183×x),72.296776,8.502751,6.727373,0.969359
7,18,3元多项式,y = 0.029636×x³ + -1.460656×x² + 24.048057×x + 43.439036,0.020741,0.144019,0.118184,0.999991
7,19,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,19,幂函数,y = 70.556072 × x^0.378344,3.426254,1.851014,1.558283,0.998548
7,19,对数函数,y = 21.561242 + 68.126784 × ln(x),6.067798,2.463290,2.115569,0.997428
7,19,指数函数,y = 112.145989 × e^(0.027483×x),71.316310,8.444898,6.681085,0.969774
7,19,3元多项式,y = 0.029762×x³ + -1.460084×x² + 24.067324×x + 42.793631,0.017749,0.133225,0.107017,0.999992
7,20,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,20,幂函数,y = 70.207727 × x^0.379066,3.532240,1.879425,1.582638,0.998503
7,20,对数函数,y = 20.633310 + 68.274824 × ln(x),5.868378,2.422474,2.075987,0.997513
7,20,指数函数,y = 112.085602 × e^(0.027320×x),71.274616,8.442430,6.675857,0.969792
7,20,3元多项式,y = 0.031536×x³ + -1.537786×x² + 24.754798×x + 40.578361,0.016200,0.127278,0.096525,0.999993
7,21,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,21,幂函数,y = 71.242547 × x^0.374864,4.025513,2.006368,1.686614,0.998294
7,21,对数函数,y = 23.112573 + 67.594549 × ln(x),5.082254,2.254386,1.917821,0.997846
7,21,指数函数,y = 112.466944 × e^(0.027219×x),72.758863,8.529881,6.741786,0.969163
7,21,3元多项式,y = 0.036591×x³ + -1.744007×x² + 26.466927×x + 37.906616,0.015576,0.124805,0.089599,0.999993
7,22,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,22,幂函数,y = 72.459173 × x^0.371885,4.422230,2.102910,1.764468,0.998126
7,22,对数函数,y = 26.051036 + 67.114380 × ln(x),4.526271,2.127503,1.800198,0.998082
7,22,指数函数,y = 112.737953 × e^(0.027630×x),73.878382,8.595253,6.789920,0.968689
7,22,3元多项式,y = 0.042068×x³ + -1.945862×x² + 28.057028×x + 36.326606,0.015019,0.122552,0.089510,0.999994
7,23,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,23,幂函数,y = 72.596549 × x^0.371616,4.475467,2.115530,1.773178,0.998103
7,23,对数函数,y = 26.378291 + 67.073218 × ln(x),4.458401,2.111493,1.786665,0.998110
7,23,指数函数,y = 112.762682 × e^(0.027695×x),73.994841,8.602025,6.794640,0.968639
7,23,3元多项式,y = 0.043006×x³ + -1.980222×x² + 28.325757×x + 35.974708,0.015242,0.123458,0.089996,0.999994
7,24,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,24,幂函数,y = 72.904647 × x^0.370103,4.680059,2.163344,1.812531,0.998016
7,24,对数函数,y = 27.083740 + 66.829400 × ln(x),4.174514,2.043163,1.728658,0.998231
7,24,指数函数,y = 112.901050 × e^(0.027582×x),74.607521,8.637565,6.819450,0.968380
7,24,3元多项式,y = 0.043277×x³ + -1.994608×x² + 28.451817×x + 35.973341,0.013789,0.117426,0.085356,0.999994
7,25,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,25,幂函数,y = 72.999511 × x^0.370117,4.727369,2.174251,1.820458,0.997996
7,25,对数函数,y = 27.304714 + 66.838870 × ln(x),4.106839,2.026534,1.716835,0.998259
7,25,指数函数,y = 112.901575 × e^(0.027682×x),74.679644,8.641738,6.821842,0.968349
7,25,3元多项式,y = 0.043774×x³ + -2.010610×x² + 28.581763×x + 35.875902,0.013056,0.114262,0.083956,0.999994
7,26,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,26,幂函数,y = 73.839930 × x^0.367798,4.973403,2.230113,1.866588,0.997892
7,26,对数函数,y = 29.307750 + 66.452328 × ln(x),3.813026,1.952697,1.647728,0.998384
7,26,指数函数,y = 113.109479 × e^(0.027885×x),75.460851,8.686821,6.855099,0.968018
7,26,3元多项式,y = 0.047026×x³ + -2.126400×x² + 29.430672×x + 35.400464,0.012947,0.113785,0.084690,0.999995
7,27,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,27,幂函数,y = 74.128450 × x^0.365245,5.298222,2.301787,1.925075,0.997754
7,27,对数函数,y = 29.929165 + 66.032808 × ln(x),3.437218,1.853974,1.560951,0.998543
7,27,指数函数,y = 113.339987 × e^(0.027451×x),76.415951,8.741622,6.896951,0.967613
7,27,3元多项式,y = 0.046751×x³ + -2.132480×x² + 29.511845×x + 35.199291,0.012458,0.111614,0.083892,0.999995
7,28,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,28,幂函数,y = 73.819478 × x^0.363984,5.526551,2.350862,1.965451,0.997658
7,28,对数函数,y = 29.118014 + 65.832646 × ln(x),3.197833,1.788249,1.500730,0.998645
7,28,指数函数,y = 113.455325 × e^(0.026783×x),76.964606,8.772947,6.920800,0.967381
7,28,3元多项式,y = 0.044727×x³ + -2.081732×x² + 29.208250×x + 34.744741,0.012456,0.111604,0.084181,0.999995
7,29,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,29,幂函数,y = 73.893688 × x^0.365491,5.524925,2.350516,1.963757,0.997658
7,29,对数函数,y = 29.299132 + 66.105512 × ln(x),3.190999,1.786337,1.503450,0.998648
7,29,指数函数,y = 113.325897 × e^(0.027276×x),76.682352,8.756846,6.908280,0.967500
7,29,3元多项式,y = 0.046210×x³ + -2.121886×x² + 29.525720×x + 34.518663,0.012362,0.111186,0.084254,0.999995
7,30,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,30,幂函数,y = 73.922601 × x^0.365074,5.718090,2.391253,1.996430,0.997577
7,30,对数函数,y = 29.321904 + 66.054154 × ln(x),2.983623,1.727317,1.455171,0.998735
7,30,指数函数,y = 113.367935 × e^(0.027184×x),77.038820,8.777176,6.923283,0.967349
7,30,3元多项式,y = 0.045982×x³ + -2.118052×x² + 29.543668×x + 34.333727,0.011276,0.106188,0.080773,0.999995
7,31,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,31,幂函数,y = 73.913933 × x^0.364015,6.045806,2.458822,2.051461,0.997438
7,31,对数函数,y = 29.223309 + 65.901036 × ln(x),2.667899,1.633370,1.373688,0.998869
7,31,指数函数,y = 113.468815 × e^(0.026872×x),77.686044,8.813969,6.951719,0.967075
7,31,3元多项式,y = 0.045291×x³ + -2.105379×x² + 29.526612×x + 33.929344,0.010769,0.103776,0.078924,0.999995
7,32,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
7,32,幂函数,y = 76.510829 × x^0.361744,6.590156,2.567130,2.138941,0.997207
7,32,对数函数,y = 35.358603 + 65.550271 × ln(x),2.203385,1.484380,1.243403,0.999066
7,32,指数函数,y = 113.678898 × e^(0.028862×x),78.817562,8.877926,7.000009,0.966595
7,32,3元多项式,y = 0.058840×x³ + -2.529494×x² + 32.486531×x + 33.136889,0.010336,0.101664,0.076501,0.999996
8,1,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,1,幂函数,y = 77.355715 × x^0.357945,5.913539,2.431777,2.043609,0.997494
8,1,对数函数,y = 37.497995 + 64.783308 × ln(x),2.870306,1.694198,1.398515,0.998783
8,1,指数函数,y = 113.990410 × e^(0.028636×x),78.939589,8.884795,7.026482,0.966544
8,1,3元多项式,y = 0.046571×x³ + -2.071190×x² + 28.894759×x + 41.670198,0.039541,0.198850,0.167524,0.999983
8,2,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,2,幂函数,y = 74.581807 × x^0.364419,5.237518,2.288562,1.928295,0.997780
8,2,对数函数,y = 31.050729 + 65.873346 × ln(x),3.563004,1.887592,1.567959,0.998490
8,2,指数函数,y = 113.413633 × e^(0.027677×x),76.711464,8.758508,6.928838,0.967488
8,2,3元多项式,y = 0.039904×x³ + -1.855359×x² + 27.338046×x + 40.546424,0.040825,0.202051,0.169470,0.999983
8,3,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,3,幂函数,y = 72.835404 × x^0.368810,4.720245,2.172612,1.834510,0.997999
8,3,对数函数,y = 26.905042 + 66.599041 × ln(x),4.179005,2.044261,1.706495,0.998229
8,3,指数函数,y = 113.018110 × e^(0.027148×x),75.107610,8.666465,6.857262,0.968168
8,3,3元多项式,y = 0.035569×x³ + -1.703390×x² + 26.159547×x + 40.447280,0.039570,0.198921,0.166706,0.999983
8,4,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,4,幂函数,y = 72.341012 × x^0.369568,4.617871,2.148923,1.815783,0.998043
8,4,对数函数,y = 25.704286 + 66.721648 × ln(x),4.313751,2.076957,1.733274,0.998172
8,4,指数函数,y = 112.948535 × e^(0.026862×x),74.782947,8.647713,6.842201,0.968305
8,4,3元多项式,y = 0.034794×x³ + -1.681241×x² + 25.983842×x + 39.990382,0.039641,0.199100,0.166424,0.999983
8,5,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,5,幂函数,y = 71.961897 × x^0.370214,4.517115,2.125351,1.796388,0.998086
8,5,对数函数,y = 24.784247 + 66.824221 × ln(x),4.446012,2.108557,1.761852,0.998116
8,5,指数函数,y = 112.889220 × e^(0.026661×x),74.505410,8.631652,6.829536,0.968423
8,5,3元多项式,y = 0.033717×x³ + -1.643829×x² + 25.679825×x + 40.032722,0.038880,0.197180,0.164692,0.999984
8,6,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,6,幂函数,y = 71.285607 × x^0.371695,4.425519,2.103692,1.777952,0.998124
8,6,对数函数,y = 23.105688 + 67.079121 × ln(x),4.560670,2.135573,1.788531,0.998067
8,6,指数函数,y = 112.757769 × e^(0.026389×x),74.074514,8.606655,6.809214,0.968605
8,6,3元多项式,y = 0.032358×x³ + -1.597742×x² + 25.331076×x + 39.678152,0.035713,0.188978,0.157201,0.999985
8,7,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,7,幂函数,y = 69.539915 × x^0.377160,3.958050,1.989485,1.683999,0.998322
8,7,对数函数,y = 18.780719 + 67.994022 × ln(x),5.262711,2.294060,1.926176,0.997770
8,7,指数函数,y = 112.265827 × e^(0.026122×x),72.257543,8.500444,6.726842,0.969376
8,7,3元多项式,y = 0.029881×x³ + -1.505223×x² + 24.587092×x + 38.899820,0.037237,0.192970,0.159407,0.999984
8,8,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,8,幂函数,y = 68.171297 × x^0.381700,3.612330,1.900613,1.610899,0.998469
8,8,对数函数,y = 15.318024 + 68.755721 × ln(x),5.843648,2.417364,2.033436,0.997523
8,8,指数函数,y = 111.856629 × e^(0.025959×x),70.805782,8.414617,6.663260,0.969991
8,8,3元多项式,y = 0.027962×x³ + -1.430835×x² + 23.975418×x + 38.416651,0.038009,0.194958,0.160722,0.999984
8,9,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,9,幂函数,y = 67.622240 × x^0.384640,3.338830,1.827247,1.550871,0.998585
8,9,对数函数,y = 13.961683 + 69.237993 × ln(x),6.337826,2.517504,2.122501,0.997314
8,9,指数函数,y = 111.589191 × e^(0.026183×x),69.794890,8.354334,6.619927,0.970419
8,9,3元多项式,y = 0.027211×x³ + -1.393438×x² + 23.634914×x + 38.772156,0.038463,0.196121,0.162434,0.999984
8,10,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,10,幂函数,y = 67.634079 × x^0.383842,3.338916,1.827270,1.549970,0.998585
8,10,对数函数,y = 13.992183 + 69.094853 × ln(x),6.331074,2.516163,2.124187,0.997317
8,10,指数函数,y = 111.659111 × e^(0.025987×x),69.956591,8.364006,6.626173,0.970351
8,10,3元多项式,y = 0.026579×x³ + -1.370627×x² + 23.419919×x + 39.177511,0.037735,0.194256,0.160645,0.999984
8,11,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,11,幂函数,y = 68.426679 × x^0.380487,3.564532,1.887997,1.598878,0.998489
8,11,对数函数,y = 16.004481 + 68.531070 × ln(x),5.899105,2.428807,2.052629,0.997500
8,11,指数函数,y = 111.961675 × e^(0.025898×x),71.006896,8.426559,6.669606,0.969906
8,11,3元多项式,y = 0.027052×x³ + -1.391659×x² + 23.590584×x + 39.715269,0.034031,0.184475,0.152222,0.999986
8,12,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,12,幂函数,y = 68.799584 × x^0.379471,3.484229,1.866609,1.579798,0.998523
8,12,对数函数,y = 17.010454 + 68.335253 × ln(x),6.034316,2.456484,2.082286,0.997443
8,12,指数函数,y = 112.047752 × e^(0.026006×x),71.103526,8.432291,6.674766,0.969865
8,12,3元多项式,y = 0.026649×x³ + -1.369742×x² + 23.349187×x + 40.977457,0.033543,0.183147,0.151588,0.999986
8,13,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,13,幂函数,y = 68.280679 × x^0.380663,3.260880,1.805791,1.526880,0.998618
8,13,对数函数,y = 15.727586 + 68.511804 × ln(x),6.444745,2.538650,2.163515,0.997269
8,13,指数函数,y = 111.936642 × e^(0.025807×x),70.575691,8.400934,6.652336,0.970088
8,13,3元多项式,y = 0.023597×x³ + -1.242924×x² + 22.204347×x + 42.990061,0.032023,0.178950,0.149289,0.999986
8,14,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,14,幂函数,y = 68.594150 × x^0.380394,3.171898,1.780982,1.502667,0.998656
8,14,对数函数,y = 16.584649 + 68.447815 × ln(x),6.621316,2.573192,2.202068,0.997194
8,14,指数函数,y = 111.958027 × e^(0.026050×x),70.546872,8.399219,6.651749,0.970101
8,14,3元多项式,y = 0.022440×x³ + -1.187492×x² + 21.697242×x + 44.850145,0.027746,0.166572,0.139632,0.999988
8,15,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,15,幂函数,y = 69.192310 × x^0.378530,3.275916,1.809949,1.525355,0.998612
8,15,对数函数,y = 18.107227 + 68.131345 × ln(x),6.409809,2.531760,2.168213,0.997283
8,15,指数函数,y = 112.124681 × e^(0.026155×x),71.082470,8.431042,6.675635,0.969874
8,15,3元多项式,y = 0.023431×x³ + -1.227188×x² + 22.044175×x + 44.847547,0.025950,0.161089,0.134642,0.999989
8,16,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,16,幂函数,y = 70.333007 × x^0.374438,3.607975,1.899467,1.600442,0.998471
8,16,对数函数,y = 20.932218 + 67.451676 × ln(x),5.785847,2.405379,2.055739,0.997548
8,16,指数函数,y = 112.493185 × e^(0.026198×x),72.404207,8.509066,6.733846,0.969313
8,16,3元多项式,y = 0.025962×x³ + -1.332554×x² + 22.963126×x + 44.103523,0.023402,0.152979,0.127343,0.999990
8,17,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,17,幂函数,y = 71.145022 × x^0.373098,3.750063,1.936508,1.631768,0.998411
8,17,对数函数,y = 22.952183 + 67.233690 × ln(x),5.532813,2.352193,2.007881,0.997655
8,17,指数函数,y = 112.614210 × e^(0.026646×x),72.863193,8.535994,6.753253,0.969119
8,17,3元多项式,y = 0.028930×x³ + -1.444809×x² + 23.915076×x + 43.268833,0.022372,0.149573,0.123441,0.999991
8,18,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,18,幂函数,y = 70.877738 × x^0.376160,3.540021,1.881494,1.584543,0.998500
8,18,对数函数,y = 22.342647 + 67.751940 × ln(x),5.876265,2.424101,2.076752,0.997510
8,18,指数函数,y = 112.340072 × e^(0.027213×x),71.914716,8.480254,6.709119,0.969521
8,18,3元多项式,y = 0.029937×x³ + -1.472642×x² + 24.152629×x + 42.833376,0.020150,0.141949,0.114895,0.999991
8,19,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,19,幂函数,y = 70.405990 × x^0.379441,3.370178,1.835805,1.545549,0.998572
8,19,对数函数,y = 21.197464 + 68.314738 × ln(x),6.167749,2.483495,2.133693,0.997386
8,19,指数函数,y = 112.047894 × e^(0.027631×x),70.995888,8.425906,6.665993,0.969910
8,19,3元多项式,y = 0.030250×x³ + -1.476608×x² + 24.209892×x + 42.387886,0.017799,0.133412,0.105948,0.999992
8,20,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,20,幂函数,y = 69.954195 × x^0.380862,3.417023,1.848519,1.556541,0.998552
8,20,对数函数,y = 20.022617 + 68.578361 × ln(x),6.077112,2.465180,2.113745,0.997424
8,20,指数函数,y = 111.924117 × e^(0.027551×x),70.718270,8.409416,6.652287,0.970028
8,20,3元多项式,y = 0.032049×x³ + -1.553059×x² + 24.886011×x + 40.138512,0.016417,0.128130,0.095135,0.999993
8,21,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,21,幂函数,y = 70.870796 × x^0.376612,3.900289,1.974915,1.659741,0.998347
8,21,对数函数,y = 22.209894 + 67.889834 × ln(x),5.283156,2.298512,1.956778,0.997761
8,21,指数函数,y = 112.310026 × e^(0.027321×x),72.204530,8.497325,6.718701,0.969398
8,21,3元多项式,y = 0.036593×x³ + -1.742112×x² + 26.464207×x + 37.499524,0.015419,0.124172,0.089905,0.999993
8,22,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
8,22,幂函数,y = 72.020048 × x^0.373018,4.368821,2.090173,1.753549,0.998148
8,22,对数函数,y = 24.970397 + 67.310911 × ln(x),4.605955,2.146149,1.815699,0.998048
8,22,指数函数,y = 112.637481 × e^(0.027497×x),73.562121,8.576836,6.777063,0.968823
8,22,3元多项式,y = 0.041325×x³ + -1.923304×x² + 27.918171×x + 35.884825,0.014620,0.120914,0.088272,0.999994
